nom,SIREN,COG,type,code_departement,code_departement_3digits,code_region
Luvigny,218802775,88277,COM,88,088,44
Maconcourt,218802783,88278,COM,88,088,44
Madecourt,218802791,88279,COM,88,088,44
Madegney,218802809,88280,COM,88,088,44
Madonne-et-Lamerey,218802817,88281,COM,88,088,44
Malaincourt,218802833,88283,COM,88,088,44
Mandray,218802841,88284,COM,88,088,44
Mandres-sur-Vair,218802858,88285,COM,88,088,44
Marainville-sur-Madon,218802866,88286,COM,88,088,44
Marey,218802874,88287,COM,88,088,44
Maroncourt,218802882,88288,COM,88,088,44
Martigny-les-Bains,218802890,88289,COM,88,088,44
Martigny-les-Gerbonvaux,218802908,88290,COM,88,088,44
Martinvelle,218802916,88291,COM,88,088,44
Mattaincourt,218802924,88292,COM,88,088,44
Maxey-sur-Meuse,218802932,88293,COM,88,088,44
Mazeley,218802940,88294,COM,88,088,44
Mazirot,218802957,88295,COM,88,088,44
Médonville,218802965,88296,COM,88,088,44
Méménil,218802973,88297,COM,88,088,44
Ménarmont,218802981,88298,COM,88,088,44
Ménil-en-Xaintois,218802999,88299,COM,88,088,44
Ménil-de-Senones,218803005,88300,COM,88,088,44
Ménil-sur-Belvitte,218803013,88301,COM,88,088,44
Le Ménil,218803021,88302,COM,88,088,44
Midrevaux,218803039,88303,COM,88,088,44
Mirecourt,218803047,88304,COM,88,088,44
Moncel-sur-Vair,218803054,88305,COM,88,088,44
Le Mont,218803062,88306,COM,88,088,44
Mont-lès-Lamarche,218803070,88307,COM,88,088,44
Mont-lès-Neufchâteau,218803088,88308,COM,88,088,44
Monthureux-le-Sec,218803096,88309,COM,88,088,44
Monthureux-sur-Saône,218803104,88310,COM,88,088,44
Montmotier,218803112,88311,COM,88,088,44
Morelmaison,218803120,88312,COM,88,088,44
Moriville,218803138,88313,COM,88,088,44
Morizécourt,218803146,88314,COM,88,088,44
Mortagne,218803153,88315,COM,88,088,44
Morville,218803161,88316,COM,88,088,44
Moussey,218803179,88317,COM,88,088,44
Moyemont,218803187,88318,COM,88,088,44
Moyenmoutier,218803195,88319,COM,88,088,44
Nayemont-les-Fosses,218803203,88320,COM,88,088,44
Neufchâteau,218803211,88321,COM,88,088,44
La Neuveville-devant-Lépanges,218803229,88322,COM,88,088,44
La Neuveville-sous-Châtenois,218803245,88324,COM,88,088,44
La Neuveville-sous-Montfort,218803252,88325,COM,88,088,44
Neuvillers-sur-Fave,218803260,88326,COM,88,088,44
Nomexy,218803278,88327,COM,88,088,44
Nompatelize,218803286,88328,COM,88,088,44
Nonville,218803302,88330,COM,88,088,44
Nonzeville,218803310,88331,COM,88,088,44
Norroy,218803328,88332,COM,88,088,44
Nossoncourt,218803336,88333,COM,88,088,44
Oëlleville,218803344,88334,COM,88,088,44
Offroicourt,218803351,88335,COM,88,088,44
Ollainville,218803369,88336,COM,88,088,44
Ortoncourt,218803385,88338,COM,88,088,44
Padoux,218803401,88340,COM,88,088,44
Pair-et-Grandrupt,218803419,88341,COM,88,088,44
Pallegney,218803427,88342,COM,88,088,44
Parey-sous-Montfort,218803435,88343,COM,88,088,44
Pargny-sous-Mureau,218803443,88344,COM,88,088,44
La Petite-Fosse,218803450,88345,COM,88,088,44
La Petite-Raon,218803468,88346,COM,88,088,44
Pierrefitte,218803476,88347,COM,88,088,44
Pierrepont-sur-l'Arentèle,218803484,88348,COM,88,088,44
Plainfaing,218803492,88349,COM,88,088,44
Pleuvezain,218803500,88350,COM,88,088,44
Plombières-les-Bains,218803518,88351,COM,88,088,44
Pompierre,218803526,88352,COM,88,088,44
Pont-lès-Bonfays,218803534,88353,COM,88,088,44
Pont-sur-Madon,218803542,88354,COM,88,088,44
Portieux,218803559,88355,COM,88,088,44
Les Poulières,218803567,88356,COM,88,088,44
Poussay,218803575,88357,COM,88,088,44
Pouxeux,218803583,88358,COM,88,088,44
Prey,218803591,88359,COM,88,088,44
Provenchères-lès-Darney,218803609,88360,COM,88,088,44
Provenchères-et-Colroy,200059921,88361,COM,88,088,44
Le Puid,218803625,88362,COM,88,088,44
Punerot,218803633,88363,COM,88,088,44
Puzieux,218803641,88364,COM,88,088,44
Racécourt,218803658,88365,COM,88,088,44
Rainville,218803666,88366,COM,88,088,44
Rambervillers,218803674,88367,COM,88,088,44
Ramecourt,218803682,88368,COM,88,088,44
Ramonchamp,218803690,88369,COM,88,088,44
Rancourt,218803708,88370,COM,88,088,44
Raon-aux-Bois,218803716,88371,COM,88,088,44
Raon-l'Étape,218803724,88372,COM,88,088,44
Raon-sur-Plaine,218803732,88373,COM,88,088,44
Rapey,218803740,88374,COM,88,088,44
Raves,218803757,88375,COM,88,088,44
Rebeuville,218803765,88376,COM,88,088,44
Regnévelle,218803773,88377,COM,88,088,44
Regney,218803781,88378,COM,88,088,44
Rehaincourt,218803799,88379,COM,88,088,44
Rehaupal,218803807,88380,COM,88,088,44
Relanges,218803815,88381,COM,88,088,44
Remicourt,218803823,88382,COM,88,088,44
Remiremont,218803831,88383,COM,88,088,44
Remoncourt,218803856,88385,COM,88,088,44
Remomeix,218803864,88386,COM,88,088,44
Removille,218803872,88387,COM,88,088,44
Renauvoid,218803880,88388,COM,88,088,44
Repel,218803898,88389,COM,88,088,44
Robécourt,218803906,88390,COM,88,088,44
Rochesson,218803914,88391,COM,88,088,44
Rollainville,218803930,88393,COM,88,088,44
Romain-aux-Bois,218803948,88394,COM,88,088,44
Romont,218803955,88395,COM,88,088,44
Les Rouges-Eaux,218803989,88398,COM,88,088,44
Le Roulier,218803997,88399,COM,88,088,44
Rouvres-en-Xaintois,218804003,88400,COM,88,088,44
Rouvres-la-Chétive,218804011,88401,COM,88,088,44
Roville-aux-Chênes,218804029,88402,COM,88,088,44
Rozerotte,218804037,88403,COM,88,088,44
Rozières-sur-Mouzon,218804045,88404,COM,88,088,44
Rugney,218804060,88406,COM,88,088,44
Ruppes,218804078,88407,COM,88,088,44
Rupt-sur-Moselle,218804086,88408,COM,88,088,44
Saint-Amé,218804094,88409,COM,88,088,44
Sainte-Barbe,218804102,88410,COM,88,088,44
Saint-Baslemont,218804110,88411,COM,88,088,44
Saint-Benoît-la-Chipotte,218804128,88412,COM,88,088,44
Saint-Dié-des-Vosges,218804136,88413,COM,88,088,44
Saint-Étienne-lès-Remiremont,218804151,88415,COM,88,088,44
Saint-Genest,218804169,88416,COM,88,088,44
Saint-Gorgon,218804177,88417,COM,88,088,44
Sainte-Hélène,218804185,88418,COM,88,088,44
Saint-Jean-d'Ormont,218804193,88419,COM,88,088,44
Saint-Julien,218804219,88421,COM,88,088,44
Saint-Léonard,218804235,88423,COM,88,088,44
Sainte-Marguerite,218804243,88424,COM,88,088,44
Saint-Maurice-sur-Mortagne,218804250,88425,COM,88,088,44
Saint-Maurice-sur-Moselle,218804268,88426,COM,88,088,44
Saint-Menge,218804276,88427,COM,88,088,44
Saint-Michel-sur-Meurthe,218804284,88428,COM,88,088,44
Saint-Nabord,218804292,88429,COM,88,088,44
Saint-Ouen-lès-Parey,218804300,88430,COM,88,088,44
Saint-Paul,218804318,88431,COM,88,088,44
Saint-Pierremont,218804326,88432,COM,88,088,44
Saint-Prancher,218804334,88433,COM,88,088,44
Saint-Remimont,218804342,88434,COM,88,088,44
Saint-Remy,218804359,88435,COM,88,088,44
Saint-Stail,218804367,88436,COM,88,088,44
Saint-Vallier,218804375,88437,COM,88,088,44
La Salle,218804383,88438,COM,88,088,44
Sanchey,218804391,88439,COM,88,088,44
Sandaucourt,218804409,88440,COM,88,088,44
Sans-Vallois,218804417,88441,COM,88,088,44
Sapois,218804425,88442,COM,88,088,44
Sartes,218804433,88443,COM,88,088,44
Le Saulcy,218804441,88444,COM,88,088,44
Saulcy-sur-Meurthe,218804458,88445,COM,88,088,44
Saulxures-lès-Bulgnéville,218804466,88446,COM,88,088,44
Saulxures-sur-Moselotte,218804474,88447,COM,88,088,44
Sauville,218804482,88448,COM,88,088,44
Savigny,218804490,88449,COM,88,088,44
Senaide,218804508,88450,COM,88,088,44
Senones,218804516,88451,COM,88,088,44
Senonges,218804524,88452,COM,88,088,44
Seraumont,218804532,88453,COM,88,088,44
Sercœur,218804540,88454,COM,88,088,44
Serécourt,218804557,88455,COM,88,088,44
Serocourt,218804565,88456,COM,88,088,44
Sionne,218804573,88457,COM,88,088,44
Socourt,218804581,88458,COM,88,088,44
Soncourt,218804599,88459,COM,88,088,44
Soulosse-sous-Saint-Élophe,218804607,88460,COM,88,088,44
Suriauville,218804615,88461,COM,88,088,44
Le Syndicat,218804623,88462,COM,88,088,44
Taintrux,218804631,88463,COM,88,088,44
Tendon,218804649,88464,COM,88,088,44
Capavenir Vosges,200059939,88465,COM,88,088,44
They-sous-Montfort,218804664,88466,COM,88,088,44
Thiéfosse,218804672,88467,COM,88,088,44
Le Thillot,218804680,88468,COM,88,088,44
Thiraucourt,218804698,88469,COM,88,088,44
Le Tholy,218804706,88470,COM,88,088,44
Les Thons,218804714,88471,COM,88,088,44
Thuillières,218804722,88472,COM,88,088,44
Tignécourt,218804730,88473,COM,88,088,44
Tilleux,218804748,88474,COM,88,088,44
Tollaincourt,200064814,88475,COM,88,088,44
Totainville,218804763,88476,COM,88,088,44
Trampot,218804771,88477,COM,88,088,44
Tranqueville-Graux,218804789,88478,COM,88,088,44
Trémonzey,218804797,88479,COM,88,088,44
Ubexy,218804805,88480,COM,88,088,44
Uriménil,218804813,88481,COM,88,088,44
Urville,218804821,88482,COM,88,088,44
Uxegney,218804839,88483,COM,88,088,44
Uzemain,218804847,88484,COM,88,088,44
La Vacheresse-et-la-Rouillie,218804854,88485,COM,88,088,44
Vagney,218804862,88486,COM,88,088,44
Le Val-d'Ajol,218804870,88487,COM,88,088,44
Valfroicourt,218804888,88488,COM,88,088,44
Valleroy-aux-Saules,218804896,88489,COM,88,088,44
Valleroy-le-Sec,218804904,88490,COM,88,088,44
Les Vallois,218804912,88491,COM,88,088,44
Le Valtin,218804920,88492,COM,88,088,44
Varmonzey,218804938,88493,COM,88,088,44
Vaubexy,218804946,88494,COM,88,088,44
Vaudéville,218804953,88495,COM,88,088,44
Vaudoncourt,218804961,88496,COM,88,088,44
Vaxoncourt,218804979,88497,COM,88,088,44
Vecoux,218804987,88498,COM,88,088,44
Velotte-et-Tatignécourt,218804995,88499,COM,88,088,44
Ventron,218805000,88500,COM,88,088,44
Le Vermont,218805018,88501,COM,88,088,44
Vervezelle,218805026,88502,COM,88,088,44
Vexaincourt,218805034,88503,COM,88,088,44
Vicherey,218805042,88504,COM,88,088,44
Vienville,218805059,88505,COM,88,088,44
Vieux-Moulin,218805067,88506,COM,88,088,44
Villers,218805075,88507,COM,88,088,44
Ville-sur-Illon,218805083,88508,COM,88,088,44
Villoncourt,218805091,88509,COM,88,088,44
Villotte,218805109,88510,COM,88,088,44
Villouxel,218805117,88511,COM,88,088,44
Viménil,218805125,88512,COM,88,088,44
Vincey,218805133,88513,COM,88,088,44
Viocourt,218805141,88514,COM,88,088,44
Vioménil,218805158,88515,COM,88,088,44
Vittel,218805166,88516,COM,88,088,44
Viviers-le-Gras,218805174,88517,COM,88,088,44
Viviers-lès-Offroicourt,218805182,88518,COM,88,088,44
La Voivre,218805190,88519,COM,88,088,44
Les Voivres,218805208,88520,COM,88,088,44
Vomécourt,218805216,88521,COM,88,088,44
Vomécourt-sur-Madon,218805224,88522,COM,88,088,44
Vouxey,218805232,88523,COM,88,088,44
Vrécourt,218805240,88524,COM,88,088,44
Vroville,218805257,88525,COM,88,088,44
Wisembach,218805265,88526,COM,88,088,44
Xaffévillers,218805273,88527,COM,88,088,44
Xamontarupt,218805281,88528,COM,88,088,44
Xaronval,218805299,88529,COM,88,088,44
Xertigny,218805307,88530,COM,88,088,44
Xonrupt-Longemer,218805315,88531,COM,88,088,44
Zincourt,218805323,88532,COM,88,088,44
Aigremont,218900025,89002,COM,89,089,27
Montholon,200061968,89003,COM,89,089,27
Aisy-sur-Armançon,218900041,89004,COM,89,089,27
Ancy-le-Franc,218900058,89005,COM,89,089,27
Ancy-le-Libre,218900066,89006,COM,89,089,27
Andryes,218900074,89007,COM,89,089,27
Angely,218900082,89008,COM,89,089,27
Annay-la-Côte,218900090,89009,COM,89,089,27
Annay-sur-Serein,218900108,89010,COM,89,089,27
Annéot,218900116,89011,COM,89,089,27
Annoux,218900124,89012,COM,89,089,27
Appoigny,218900132,89013,COM,89,089,27
Arces-Dilo,218900140,89014,COM,89,089,27
Arcy-sur-Cure,218900157,89015,COM,89,089,27
Argentenay,218900165,89016,COM,89,089,27
Argenteuil-sur-Armançon,218900173,89017,COM,89,089,27
Armeau,218900181,89018,COM,89,089,27
Arthonnay,218900199,89019,COM,89,089,27
Asnières-sous-Bois,218900207,89020,COM,89,089,27
Asquins,218900215,89021,COM,89,089,27
Athie,218900223,89022,COM,89,089,27
Augy,218900231,89023,COM,89,089,27
Auxerre,218900249,89024,COM,89,089,27
Avallon,218900256,89025,COM,89,089,27
Bagneaux,218900272,89027,COM,89,089,27
Baon,218900280,89028,COM,89,089,27
Bassou,218900298,89029,COM,89,089,27
Bazarnes,218900306,89030,COM,89,089,27
Beaumont,218900314,89031,COM,89,089,27
Beauvilliers,218900322,89032,COM,89,089,27
Beauvoir,218900330,89033,COM,89,089,27
Beine,218900348,89034,COM,89,089,27
Bellechaume,218900355,89035,COM,89,089,27
La Belliole,218900363,89036,COM,89,089,27
Béon,218900371,89037,COM,89,089,27
Bernouil,218900389,89038,COM,89,089,27
Béru,218900397,89039,COM,89,089,27
Bessy-sur-Cure,218900405,89040,COM,89,089,27
Beugnon,218900413,89041,COM,89,089,27
Bierry-les-Belles-Fontaines,218900421,89042,COM,89,089,27
Blacy,218900439,89043,COM,89,089,27
Blannay,218900447,89044,COM,89,089,27
Bleigny-le-Carreau,218900454,89045,COM,89,089,27
Bléneau,218900462,89046,COM,89,089,27
Bœurs-en-Othe,218900488,89048,COM,89,089,27
Bois-d'Arcy,218900496,89049,COM,89,089,27
Bonnard,218900504,89050,COM,89,089,27
Les Bordes,218900512,89051,COM,89,089,27
Branches,218900538,89053,COM,89,089,27
Brannay,218900546,89054,COM,89,089,27
Brienon-sur-Armançon,218900553,89055,COM,89,089,27
Brion,218900561,89056,COM,89,089,27
Brosses,218900579,89057,COM,89,089,27
Bussières,218900587,89058,COM,89,089,27
Bussy-en-Othe,218900595,89059,COM,89,089,27
Bussy-le-Repos,218900603,89060,COM,89,089,27
Butteaux,218900611,89061,COM,89,089,27
Carisey,218900629,89062,COM,89,089,27
La Celle-Saint-Cyr,218900637,89063,COM,89,089,27
Censy,218900645,89064,COM,89,089,27
Cérilly,218900652,89065,COM,89,089,27
Cerisiers,218900660,89066,COM,89,089,27
Cézy,218900678,89067,COM,89,089,27
Chablis,218900686,89068,COM,89,089,27
Chailley,218900694,89069,COM,89,089,27
Chamoux,218900710,89071,COM,89,089,27
Champcevrais,218900728,89072,COM,89,089,27
Champignelles,218900736,89073,COM,89,089,27
Champigny,218900744,89074,COM,89,089,27
Champlay,218900751,89075,COM,89,089,27
Champlost,218900769,89076,COM,89,089,27
Champs-sur-Yonne,218900777,89077,COM,89,089,27
Chamvres,218900793,89079,COM,89,089,27
La Chapelle-sur-Oreuse,218900801,89080,COM,89,089,27
La Chapelle-Vaupelteigne,218900819,89081,COM,89,089,27
Charbuy,218900835,89083,COM,89,089,27
Charentenay,218900843,89084,COM,89,089,27
Charmoy,218900850,89085,COM,89,089,27
Charny Orée de Puisaye,200055788,89086,COM,89,089,27
Chassignelles,218900876,89087,COM,89,089,27
Chassy,218900884,89088,COM,89,089,27
Chastellux-sur-Cure,218900892,89089,COM,89,089,27
Châtel-Censoir,218900918,89091,COM,89,089,27
Châtel-Gérard,218900926,89092,COM,89,089,27
Chaumont,218900934,89093,COM,89,089,27
Chaumot,218900942,89094,COM,89,089,27
Chemilly-sur-Serein,218900959,89095,COM,89,089,27
Chemilly-sur-Yonne,218900967,89096,COM,89,089,27
Cheney,218900983,89098,COM,89,089,27
Cheny,218900991,89099,COM,89,089,27
Chéroy,218901007,89100,COM,89,089,27
Chéu,218901015,89101,COM,89,089,27
Chevannes,218901023,89102,COM,89,089,27
Chichée,218901049,89104,COM,89,089,27
Chichery,218901056,89105,COM,89,089,27
Chitry,218901080,89108,COM,89,089,27
Les Clérimois,218901114,89111,COM,89,089,27
Collan,218901122,89112,COM,89,089,27
Collemiers,218901130,89113,COM,89,089,27
Compigny,218901155,89115,COM,89,089,27
Cornant,218901163,89116,COM,89,089,27
Coulangeron,218901171,89117,COM,89,089,27
Coulanges-la-Vineuse,218901189,89118,COM,89,089,27
Coulanges-sur-Yonne,218901197,89119,COM,89,089,27
Coulours,218901205,89120,COM,89,089,27
Courgenay,218901221,89122,COM,89,089,27
Courgis,218901239,89123,COM,89,089,27
Courlon-sur-Yonne,218901247,89124,COM,89,089,27
Courson-les-Carrières,218901254,89125,COM,89,089,27
Courtoin,218901262,89126,COM,89,089,27
Courtois-sur-Yonne,218901270,89127,COM,89,089,27
Coutarnoux,218901288,89128,COM,89,089,27
Crain,218901296,89129,COM,89,089,27
Deux Rivières,200062271,89130,COM,89,089,27
Cruzy-le-Châtel,218901312,89131,COM,89,089,27
Cry,218901320,89132,COM,89,089,27
Cudot,218901338,89133,COM,89,089,27
Cussy-les-Forges,218901346,89134,COM,89,089,27
Cuy,218901361,89136,COM,89,089,27
Dannemoine,218901379,89137,COM,89,089,27
Diges,218901395,89139,COM,89,089,27
Dissangis,218901411,89141,COM,89,089,27
Dixmont,218901429,89142,COM,89,089,27
Dollot,218901437,89143,COM,89,089,27
Domats,218901445,89144,COM,89,089,27
Domecy-sur-Cure,218901452,89145,COM,89,089,27
Domecy-sur-le-Vault,218901460,89146,COM,89,089,27
Dracy,218901478,89147,COM,89,089,27
Druyes-les-Belles-Fontaines,218901486,89148,COM,89,089,27
Dyé,218901494,89149,COM,89,089,27
Égleny,218901502,89150,COM,89,089,27
Égriselles-le-Bocage,218901510,89151,COM,89,089,27
Épineau-les-Voves,218901528,89152,COM,89,089,27
Épineuil,218901536,89153,COM,89,089,27
Escamps,218901544,89154,COM,89,089,27
Escolives-Sainte-Camille,218901551,89155,COM,89,089,27
Esnon,218901569,89156,COM,89,089,27
Étais-la-Sauvin,218901585,89158,COM,89,089,27
Étaule,218901593,89159,COM,89,089,27
Étigny,218901601,89160,COM,89,089,27
Étivey,218901619,89161,COM,89,089,27
Évry,218901627,89162,COM,89,089,27
La Ferté-Loupière,218901635,89163,COM,89,089,27
Festigny,218901643,89164,COM,89,089,27
Flacy,218901650,89165,COM,89,089,27
Fleury-la-Vallée,218901676,89167,COM,89,089,27
Fleys,218901684,89168,COM,89,089,27
Flogny-la-Chapelle,218901692,89169,COM,89,089,27
Foissy-lès-Vézelay,218901700,89170,COM,89,089,27
Foissy-sur-Vanne,218901718,89171,COM,89,089,27
Fontaine-la-Gaillarde,218901726,89172,COM,89,089,27
Fontaines,218901734,89173,COM,89,089,27
Fontenay-près-Chablis,218901759,89175,COM,89,089,27
Fontenay-près-Vézelay,218901767,89176,COM,89,089,27
Fontenay-sous-Fouronnes,218901775,89177,COM,89,089,27
Fontenoy,218901791,89179,COM,89,089,27
Fouchères,218901809,89180,COM,89,089,27
Fournaudin,218901817,89181,COM,89,089,27
Fouronnes,218901825,89182,COM,89,089,27
Fresnes,218901833,89183,COM,89,089,27
Fulvy,218901841,89184,COM,89,089,27
Germigny,218901866,89186,COM,89,089,27
Gigny,218901874,89187,COM,89,089,27
Girolles,218901882,89188,COM,89,089,27
Gisy-les-Nobles,218901890,89189,COM,89,089,27
Givry,218901908,89190,COM,89,089,27
Gland,218901916,89191,COM,89,089,27
Grimault,218901940,89194,COM,89,089,27
Gron,218901957,89195,COM,89,089,27
Valravillon,200055747,89196,COM,89,089,27
Guillon-Terre-Plaine,200087229,89197,COM,89,089,27
Gurgy,218901981,89198,COM,89,089,27
Gy-l'Évêque,218901999,89199,COM,89,089,27
Hauterive,218902005,89200,COM,89,089,27
Héry,218902013,89201,COM,89,089,27
Irancy,218902021,89202,COM,89,089,27
Island,218902039,89203,COM,89,089,27
L'Isle-sur-Serein,218902047,89204,COM,89,089,27
Jaulges,218902054,89205,COM,89,089,27
Joigny,218902062,89206,COM,89,089,27
Jouancy,218902070,89207,COM,89,089,27
Joux-la-Ville,218902088,89208,COM,89,089,27
Jouy,218902096,89209,COM,89,089,27
Jully,218902104,89210,COM,89,089,27
Junay,218902112,89211,COM,89,089,27
Jussy,218902120,89212,COM,89,089,27
Lailly,218902146,89214,COM,89,089,27
Lain,218902153,89215,COM,89,089,27
Lainsecq,218902161,89216,COM,89,089,27
Lalande,218902179,89217,COM,89,089,27
Laroche-Saint-Cydroine,218902187,89218,COM,89,089,27
Lasson,218902195,89219,COM,89,089,27
Lavau,218902203,89220,COM,89,089,27
Leugny,218902211,89221,COM,89,089,27
Levis,218902229,89222,COM,89,089,27
Lézinnes,218902237,89223,COM,89,089,27
Lichères-près-Aigremont,218902245,89224,COM,89,089,27
Lichères-sur-Yonne,218902252,89225,COM,89,089,27
Lignorelles,218902260,89226,COM,89,089,27
Ligny-le-Châtel,218902278,89227,COM,89,089,27
Lindry,218902286,89228,COM,89,089,27
Lixy,218902294,89229,COM,89,089,27
Looze,218902302,89230,COM,89,089,27
Lucy-le-Bois,218902328,89232,COM,89,089,27
Lucy-sur-Cure,218902336,89233,COM,89,089,27
Lucy-sur-Yonne,218902344,89234,COM,89,089,27
Magny,218902351,89235,COM,89,089,27
Maillot,218902369,89236,COM,89,089,27
Mailly-la-Ville,218902377,89237,COM,89,089,27
Mailly-le-Château,218902385,89238,COM,89,089,27
Malay-le-Grand,218902393,89239,COM,89,089,27
Malay-le-Petit,218902401,89240,COM,89,089,27
Maligny,218902427,89242,COM,89,089,27
Marmeaux,218902443,89244,COM,89,089,27
Marsangy,218902450,89245,COM,89,089,27
Massangis,218902468,89246,COM,89,089,27
Mélisey,218902476,89247,COM,89,089,27
Menades,218902484,89248,COM,89,089,27
Mercy,218902492,89249,COM,89,089,27
Méré,218902500,89250,COM,89,089,27
Merry-la-Vallée,218902518,89251,COM,89,089,27
Merry-Sec,218902526,89252,COM,89,089,27
Merry-sur-Yonne,218902534,89253,COM,89,089,27
Mézilles,218902542,89254,COM,89,089,27
Michery,218902559,89255,COM,89,089,27
Migé,218902567,89256,COM,89,089,27
Migennes,218902575,89257,COM,89,089,27
Môlay,218902591,89259,COM,89,089,27
Molinons,218902617,89261,COM,89,089,27
Molosmes,218902625,89262,COM,89,089,27
Monéteau,218902633,89263,COM,89,089,27
Montacher-Villegardin,218902641,89264,COM,89,089,27
Montigny-la-Resle,218902658,89265,COM,89,089,27
Montillot,218902666,89266,COM,89,089,27
Montréal,218902674,89267,COM,89,089,27
Mont-Saint-Sulpice,218902682,89268,COM,89,089,27
Mouffy,218902708,89270,COM,89,089,27
Moulins-en-Tonnerrois,218902716,89271,COM,89,089,27
Moulins-sur-Ouanne,218902724,89272,COM,89,089,27
Moutiers-en-Puisaye,218902732,89273,COM,89,089,27
Nailly,218902740,89274,COM,89,089,27
Neuvy-Sautour,218902765,89276,COM,89,089,27
Nitry,218902773,89277,COM,89,089,27
Noé,218902781,89278,COM,89,089,27
Noyers,218902799,89279,COM,89,089,27
Nuits,218902807,89280,COM,89,089,27
Les Ormes,218902815,89281,COM,89,089,27
Ormoy,218902823,89282,COM,89,089,27
Ouanne,218902831,89283,COM,89,089,27
Pacy-sur-Armançon,218902849,89284,COM,89,089,27
Pailly,218902856,89285,COM,89,089,27
Parly,218902864,89286,COM,89,089,27
Paron,218902872,89287,COM,89,089,27
Paroy-en-Othe,218904878,89288,COM,89,089,27
Paroy-sur-Tholon,218902898,89289,COM,89,089,27
Pasilly,218902906,89290,COM,89,089,27
Passy,218902914,89291,COM,89,089,27
Percey,218902922,89292,COM,89,089,27
Perrigny,218902955,89295,COM,89,089,27
Perrigny-sur-Armançon,218902963,89296,COM,89,089,27
Pierre-Perthuis,218902971,89297,COM,89,089,27
Piffonds,218902989,89298,COM,89,089,27
Pimelles,218902997,89299,COM,89,089,27
Pisy,218903003,89300,COM,89,089,27
Plessis-Saint-Jean,218903029,89302,COM,89,089,27
Poilly-sur-Serein,218903037,89303,COM,89,089,27
Poilly-sur-Tholon,218903045,89304,COM,89,089,27
Pontaubert,218903060,89306,COM,89,089,27
Pontigny,218903078,89307,COM,89,089,27
Pont-sur-Vanne,218903086,89308,COM,89,089,27
Pont-sur-Yonne,218903094,89309,COM,89,089,27
La Postolle,218903102,89310,COM,89,089,27
Pourrain,218903110,89311,COM,89,089,27
Précy-le-Sec,218903128,89312,COM,89,089,27
Précy-sur-Vrin,218903136,89313,COM,89,089,27
Prégilbert,218903144,89314,COM,89,089,27
Préhy,218903151,89315,COM,89,089,27
Provency,218903169,89316,COM,89,089,27
Quarré-les-Tombes,218903185,89318,COM,89,089,27
Quenne,218903193,89319,COM,89,089,27
Quincerot,218903201,89320,COM,89,089,27
Ravières,218903219,89321,COM,89,089,27
Roffey,218903235,89323,COM,89,089,27
Rogny-les-Sept-Écluses,218903243,89324,COM,89,089,27
Ronchères,218903250,89325,COM,89,089,27
Rosoy,218903268,89326,COM,89,089,27
Rousson,218903276,89327,COM,89,089,27
Rouvray,218903284,89328,COM,89,089,27
Rugny,218903292,89329,COM,89,089,27
Sainpuits,218903318,89331,COM,89,089,27
Saint-Agnan,218903326,89332,COM,89,089,27
Saint-André-en-Terre-Plaine,218903334,89333,COM,89,089,27
Le Val d'Ocre,200059574,89334,COM,89,089,27
Saint-Aubin-sur-Yonne,218903359,89335,COM,89,089,27
Saint-Brancher,218903367,89336,COM,89,089,27
Saint-Bris-le-Vineux,218903375,89337,COM,89,089,27
Saint-Clément,218903383,89338,COM,89,089,27
Sainte-Colombe,218903391,89339,COM,89,089,27
Saint-Cyr-les-Colons,218903417,89341,COM,89,089,27
Saint-Denis-lès-Sens,218903425,89342,COM,89,089,27
Saint-Fargeau,218903441,89344,COM,89,089,27
Saint-Florentin,218903458,89345,COM,89,089,27
Saint-Georges-sur-Baulche,218903466,89346,COM,89,089,27
Saint-Germain-des-Champs,218903474,89347,COM,89,089,27
Saint-Julien-du-Sault,218903482,89348,COM,89,089,27
Saint-Léger-Vauban,218903490,89349,COM,89,089,27
Saint-Loup-d'Ordon,218903508,89350,COM,89,089,27
Sainte-Magnance,218903516,89351,COM,89,089,27
Saint-Martin-des-Champs,218903524,89352,COM,89,089,27
Saint-Martin-d'Ordon,218903532,89353,COM,89,089,27
Saint-Martin-du-Tertre,218903540,89354,COM,89,089,27
Saint-Martin-sur-Armançon,218903557,89355,COM,89,089,27
Saint-Maurice-aux-Riches-Hommes,218903599,89359,COM,89,089,27
Saint-Maurice-le-Vieil,218903607,89360,COM,89,089,27
Saint-Maurice-Thizouaille,218903615,89361,COM,89,089,27
Saint-Moré,218903623,89362,COM,89,089,27
Sainte-Pallaye,218903631,89363,COM,89,089,27
Saint-Père,218903649,89364,COM,89,089,27
Saint-Privé,218903656,89365,COM,89,089,27
Saints-en-Puisaye,218903672,89367,COM,89,089,27
Saint-Sauveur-en-Puisaye,218903680,89368,COM,89,089,27
Saint-Sérotin,218903698,89369,COM,89,089,27
Saint-Valérien,218903706,89370,COM,89,089,27
Sainte-Vertu,218903714,89371,COM,89,089,27
Saligny,218903730,89373,COM,89,089,27
Sambourg,218903748,89374,COM,89,089,27
Santigny,218903755,89375,COM,89,089,27
Sarry,218903763,89376,COM,89,089,27
Sauvigny-le-Beuréal,218903771,89377,COM,89,089,27
Sauvigny-le-Bois,218903789,89378,COM,89,089,27
Savigny-en-Terre-Plaine,218903797,89379,COM,89,089,27
Savigny-sur-Clairis,218903805,89380,COM,89,089,27
Seignelay,218903821,89382,COM,89,089,27
